'V100', 'dcgan', 128, 0.8851666450500488, 
'V100', 'dcgan', 128, 0.8754546642303467, 
'V100', 'dcgan', 128, 0.8957741260528564, 
'V100', 'Resnet', 128, 0.5925071239471436, 
'V100', 'Resnet', 128, 0.5998919010162354, 
'V100', 'Resnet', 128, 0.6146013736724854, 
'V100', 'dcgan', 96, 0.9571514129638672, 
'V100', 'dcgan', 96, 0.9547226428985596, 
'V100', 'dcgan', 96, 0.959244966506958, 
'V100', 'Resnet', 96, 0.5339846611022949, 
'V100', 'Resnet', 96, 0.4895899295806885, 
'V100', 'Resnet', 96, 0.5266604423522949, 
'V100', 'dcgan', 64, 1.1241841316223145, 
'V100', 'dcgan', 64, 1.1251850128173828, 
'V100', 'dcgan', 64, 1.13913893699646, 
'V100', 'Resnet', 64, 0.6300778388977051, 
'V100', 'Resnet', 64, 0.6202352046966553, 
'V100', 'Resnet', 64, 0.6674623489379883, 
'V100', 'dcgan', 48, 0.9845273494720459, 
'V100', 'dcgan', 48, 1.0275721549987793, 
'V100', 'dcgan', 48, 1.038818597793579, 
'V100', 'Resnet', 48, 0.7666349411010742, 
'V100', 'Resnet', 48, 0.6961469650268555, 
'V100', 'Resnet', 48, 0.8083820343017578, 
'V100', 'dcgan', 32, 1.2817065715789795, 
'V100', 'dcgan', 32, 1.185546636581421, 
'V100', 'dcgan', 32, 1.163355827331543, 
'V100', 'Resnet', 32, 1.0271775722503662, 
'V100', 'Resnet', 32, 1.057053804397583, 
'V100', 'Resnet', 32, 1.0992050170898438, 
'V100', 'dcgan', 16, 2.3132731914520264, 
'V100', 'dcgan', 16, 2.2439961433410645, 
'V100', 'dcgan', 16, 2.3727946281433105, 
'V100', 'Resnet', 16, 1.8235783576965332, 
'V100', 'Resnet', 16, 1.8212740421295166, 
'V100', 'Resnet', 16, 1.8088338375091553, 
'V100', 'Inception', 24, 6.70110821723938, 
'V100', 'Inception', 24, 7.061290264129639, 
'V100', 'Inception', 24, 6.766244173049927, 
'V100', 'Inception', 16, 7.719787359237671, 
'V100', 'Inception', 16, 7.862900495529175, 
'V100', 'Inception', 16, 7.267110824584961, 
'V100', 'Inception', 8, 10.256906509399414, 
'V100', 'Inception', 8, 10.525518894195557, 
'V100', 'Inception', 8, 10.519440412521362, 
'V100', 'Inception', 4, 17.955400228500366, 
'V100', 'Inception', 4, 17.552783250808716, 
'V100', 'Inception', 4, 19.24759554862976, 
