insertId,jsonPayload.levelname,jsonPayload.message,jsonPayload.name,"labels.""compute.googleapis.com/resource_id""","labels.""compute.googleapis.com/resource_name""","labels.""compute.googleapis.com/zone""","labels.""ml.googleapis.com/endpoint""","labels.""ml.googleapis.com/job_id/log_area""","labels.""ml.googleapis.com/job_state""","labels.""ml.googleapis.com/trial_id""","labels.""ml.googleapis.com/trial_type""",logName,receiveTimestamp,resource.labels.job_id,resource.labels.project_id,resource.labels.task_name,resource.type,severity,textPayload,timestamp
uj0zcvfwixs7f,INFO,"INFO:Running command: pip3 install --user trainer-0.1.tar.gz
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:51.001445052Z
uj0zcvfwixs7e,INFO,"Successfully installed trainer-0.1
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:50.725913942Z
uj0zcvfwixs7d,INFO,"Installing collected packages: trainer
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:50.696998271Z
uj0zcvfwixs7c,INFO,"Successfully built trainer
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:50.696806773Z
uj0zcvfwixs7b,INFO,"  Stored in directory: /root/.cache/pip/wheels/85/8e/fc/369b9127972cb554e70a10fc50e449daeaa06845e9493c9552
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:50.696056231Z
uj0zcvfwixs7a,INFO,"  Created wheel for trainer: filename=trainer-0.1-py3-none-any.whl size=16097 sha256=981287d20721b1d5dfca7e7bab3d5be47aa2d233599d518177a2ec429f171acc
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:50.695987772Z
uj0zcvfwixs79,INFO,"  Building wheel for trainer (setup.py): finished with status 'done'
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:50.695371058Z
uj0zcvfwixs78,INFO,"  Building wheel for trainer (setup.py): started
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:50.242528196Z
uj0zcvfwixs77,INFO,"Building wheels for collected packages: trainer
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:50.241693758Z
uj0zcvfwixs76,INFO,"Processing /trainer-0.1.tar.gz
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:49.838134193Z
uj0zcvfwixs75,INFO,"INFO:Running command: pip3 install --user --upgrade --force-reinstall --no-deps trainer-0.1.tar.gz
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:49.229348012Z
uj0zcvfwixs74,INFO,"INFO:Installing the package: gs://mytestbucketqpecs/v100exp18/models/packages/9761cacef24b798024a80e01138a0943a137f51796eb43ef7b548052c92fbedc/trainer-0.1.tar.gz
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:49.229324252Z
uj0zcvfwixs73,INFO,"INFO:Running command: gsutil -q cp gs://mytestbucketqpecs/v100exp18/models/packages/9761cacef24b798024a80e01138a0943a137f51796eb43ef7b548052c92fbedc/trainer-0.1.tar.gz trainer-0.1.tar.gz
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:48.306351449Z
uj0zcvfwixs72,INFO,"INFO:Downloading the package: gs://mytestbucketqpecs/v100exp18/models/packages/9761cacef24b798024a80e01138a0943a137f51796eb43ef7b548052c92fbedc/trainer-0.1.tar.gz
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:48.306326016Z
uj0zcvfwixs71,INFO,"INFO:Running module trainer.task.
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:48.306310441Z
uj0zcvfwixs70,INFO,"INFO:Running task with arguments: --module_name=trainer.task --package_uris=gs://mytestbucketqpecs/v100exp18/models/packages/9761cacef24b798024a80e01138a0943a137f51796eb43ef7b548052c92fbedc/trainer-0.1.tar.gz --job-dir=gs://mytestbucketqpecs/v100exp18/models
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:48.305068382Z
uj0zcvfwixs6z,INFO,"INFO:Running run_module.py
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:48.237573397Z
uj0zcvfwixs6y,INFO,"INFO:Updating master address to local address cmle-training-10951767913391051289
",,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,root,,,,projects/qpecs-jakub/logs/master-replica-0,2021-10-23T20:56:16.938612414Z,v100exp18,qpecs-jakub,master-replica-0,ml_job,INFO,,2021-10-23T20:55:48.237533777Z
120tc9ofl3q2pn,NOTICE,"File system has been successfully mounted.
",root,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,gcsfuse,,,,projects/qpecs-jakub/logs/gcsfuse.logs.userproject,2021-10-23T20:56:16.931895095Z,v100exp18,qpecs-jakub,master-replica-0.gcsfuse,ml_job,NOTICE,,2021-10-23T20:54:27.753922881Z
120tc9ofl3q2pm,NOTICE,"Mounting file system ""gcsfuse""...
",root,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,gcsfuse,,,,projects/qpecs-jakub/logs/gcsfuse.logs.userproject,2021-10-23T20:56:16.931895095Z,v100exp18,qpecs-jakub,master-replica-0.gcsfuse,ml_job,NOTICE,,2021-10-23T20:54:27.719229035Z
120tc9ofl3q2pl,NOTICE,"Opening GCS connection...
",root,2728802990786464274,cmle-training-10951767913391051289,us-central1-a,,gcsfuse,,,,projects/qpecs-jakub/logs/gcsfuse.logs.userproject,2021-10-23T20:56:16.931895095Z,v100exp18,qpecs-jakub,master-replica-0.gcsfuse,ml_job,NOTICE,,2021-10-23T20:54:27.715567587Z
whanzhcbcr,,,,,,,,,,,,projects/qpecs-jakub/logs/ml.googleapis.com%2Fv100exp18,2021-10-23T20:47:59.057726924Z,v100exp18,qpecs-jakub,service,ml_job,INFO,Waiting for training program to start.,2021-10-23T20:47:58.298512699Z
-bn4cqfc2nk,,Job v100exp18 is queued.,,,,,ml.googleapis.com,,QUEUED,,,projects/qpecs-jakub/logs/ml.googleapis.com%2Fv100exp18,2021-10-23T20:47:56.853005332Z,v100exp18,qpecs-jakub,service,ml_job,INFO,,2021-10-23T20:47:56.561Z
whanzhcbcq,,,,,,,,,,,,projects/qpecs-jakub/logs/ml.googleapis.com%2Fv100exp18,2021-10-23T20:47:57.057872538Z,v100exp18,qpecs-jakub,service,ml_job,INFO,Waiting for job to be provisioned.,2021-10-23T20:47:56.512537528Z
-bn4cqfc2nj,,Job creation request has been successfully validated.,,,,,ml.googleapis.com,,,,,projects/qpecs-jakub/logs/ml.googleapis.com%2Fv100exp18,2021-10-23T20:47:56.853005332Z,v100exp18,qpecs-jakub,service,ml_job,INFO,,2021-10-23T20:47:56.255Z
-bn4cqfc2ni,,Validating job requirements...,,,,,ml.googleapis.com,,,,,projects/qpecs-jakub/logs/ml.googleapis.com%2Fv100exp18,2021-10-23T20:47:56.853005332Z,v100exp18,qpecs-jakub,service,ml_job,INFO,,2021-10-23T20:47:56.056Z
